basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
23,0.07650719538137435,0.021518662216476515,0.6672315821302242,0.8806982833457013,-0.006587436392752958,1920,-48.98024835628971,-1178.4719205377964,1e-06
24,0.018957071415233572,0.010267487145029008,0.5558201892100982,0.7792181017089065,0.0035102775553241374,1920,-19.206900595669264,-8050.545752860384,1e-06
25,0.08041094475489717,0.028890629051274017,0.56532670716548,0.7610807663384903,-0.01286745408909847,1872,-29.854948527514676,100.0,1e-06
26,0.004313954499706808,0.00337051028779,-9.127868513802996,0.576394964641736,0.00038012191771408986,1920,126.36665630549645,,1e-06
27,0.295245077717181,0.057735133657187736,0.01837184672208514,0.33193712288356786,-0.04872661806719264,1632,-96.02885346641378,-31.288314970099666,1e-06
28,0.006663725844179924,0.005493571095062441,-6.3705678619231225,0.6141602488894805,0.005396918654156361,1920,54.20130678600615,,1e-06
29,0.029627586765916796,0.01645396864647281,0.9240577485336657,0.9632492758469449,0.0036331952712381015,1584,-7.284999402948694,-1257.5104810533212,1e-06
30,0.20987399891376315,0.044661870616740394,0.1671150170677197,0.4261968857486943,-0.020072720816339523,1920,-45.52525816391669,-1457.3598717272405,1e-06
31,0.008199346057087022,0.005311074383083802,0.31468254412420593,0.812021361798239,0.004441987908415701,1920,22.536515125132304,,1e-06
32,0.21165807643030612,0.05237127681242934,0.028371354349950195,0.22430861409926614,-0.028777233467303633,1920,-73.06918370757178,29.30101375113021,1e-06
33,0.08705381629301367,0.025166730300831355,0.4124297186877516,0.6453201036703368,-0.0053180455767990985,1920,-47.563916443014584,-448.1744642118398,1e-06
34,0.09131604877419025,0.023740600452531777,-0.04181267922761478,0.2163689381981438,-0.007336017550984425,1680,-49.25798778826266,100.0,1e-06
35,0.02888347469330955,0.01326500236367186,-1.6584703674748447,0.5610987073389684,0.006010629385169866,1104,75.64216353191844,-892.6109139593898,1e-06
36,0.014727750335622672,0.011128411769782865,0.755719186425341,0.87850777741133,-0.0010179315197294475,1152,-1.9779658494050778,-1096.834643259211,1e-06
37,0.14679621522417013,0.05072931680054656,0.7748801089576609,0.8803039701601655,0.0013030176158887721,1920,-21.16679214039804,-1884.5858897915177,1e-06
38,0.0537581805507164,0.02440319528929346,0.56349053594352,0.818087189588973,-0.001960546683888727,1920,16.153372929757168,-1704.5829161882646,1e-06
39,0.03258963385019421,0.01673735810605272,0.8112343104344042,0.9196702742178093,0.0022463572630029476,1776,17.645155248009804,-1131.1002888078515,1e-06
40,0.042479039477035616,0.026180041598466534,0.9326396862965657,0.9745555911486573,-0.020296046618993084,1200,-2.025484097566654,-34.68932118308837,1e-06
41,0.22113787518501932,0.08988039128792782,0.7967004862036207,0.8926636134966166,0.0017311940629345676,1920,-4.709865234931263,-3.77956080305841,1e-06
42,0.046569052182457625,0.016142669672020323,0.27467626098398223,0.5278833752069068,0.001320190782037874,1920,-52.18828457259694,-914.3396347759236,1e-06
43,0.3270854362517666,0.10490546431586457,0.47090420964799395,0.7020094460785139,-0.06332501839885178,1920,-21.15643057672056,-93.31955376001292,1e-06
44,0.015613403438951996,0.010297231427102815,0.8280204958042128,0.9241667375672117,0.004008248962539558,1920,7.09677299225458,-3567.7005619525926,1e-06
45,0.03715660173429515,0.014241653672070243,0.3854592455004894,0.6789041707150848,-0.002054367011037862,1440,-3.732417342966349,-242.39688704639286,1e-06
