basin_id,RMSE,MAE,NSE,R,bias_mm_h,n_values,FHV_pct,FLV_pct,FLV_epsilon_mm_h
71,0.0640954525872188,0.018536260145258877,0.07353300795334472,0.3230173491515868,-0.004206216657174784,1824,-48.270976793448845,-200.73025593464212,1e-06
72,0.03402603456880258,0.019787962171297597,0.7738618885026781,0.8889644720594899,0.007792638807586627,1536,-1.1739871467983887,-1627.8061558396068,1e-06
73,0.4384983632236971,0.1283199485129444,0.5625510575050927,0.8132891946389348,-0.09311331900632164,1920,-49.92544946799082,-39.69322809700543,1e-06
74,0.10580987999989618,0.04485320300688424,0.9217916041232808,0.9618689005353072,0.012929908622269674,1920,4.590169566824105,-100.6007942713355,1e-06
75,0.12583827440736606,0.04401256247462394,0.41213765484925735,0.7194339706780536,0.011081288989710931,1920,-6.9202398310731645,-134.7849441095059,1e-06
76,0.04629928941811313,0.02420041414543881,0.7957128809048103,0.9064306677277348,-0.005482161613188163,1344,-38.77635974238858,-846.5695005415682,1e-06
77,0.044379822799095615,0.02592675571407502,0.7561566766017755,0.9403604496799481,0.015544829504021133,1920,18.8254131571976,-81.56404500394797,1e-06
78,0.03780196763041326,0.019531617214393227,0.8478802221581438,0.9213610775705441,-0.0011269794461051268,1680,-8.942223077470556,-1145.133897445768,1e-06
79,0.05306072536358493,0.023253894307345035,0.8573947282713158,0.927122499503338,0.0009624116220139614,1728,-14.809357946426063,-295.8026976207517,1e-06
80,0.01976224244613925,0.013273348535244341,0.93083678965265,0.9799131142309631,0.010399182233671991,1296,3.8299322450145876,-1608.4070764764938,1e-06
81,0.019190153769412157,0.00867628455153964,0.14986448518742013,0.5375573470192155,-0.001671884568188236,1440,-16.171576127050805,100.0,1e-06
82,0.027080477355972937,0.013068374189315364,0.8076767387849401,0.8997305343310948,0.001186002844866986,1200,-10.0460976183946,-1317.3544120094682,1e-06
83,0.02565219333315676,0.01171436479641367,-3.076999547619544,0.8700483509771549,0.006564589295097297,1920,197.47554634735474,-80.01338266477092,1e-06
84,0.024567313284876813,0.012125388373611982,0.5679765862947187,0.86151132638736,0.00456682913823571,1920,4.580171085654276,,1e-06
85,0.003503781087334027,0.0028053543205411795,-1.112791663310973,0.35487715792820795,-4.856168428280701e-05,1920,3.133114990693873,-238.61693879270894,1e-06
86,0.04468439928286923,0.015342612495067331,0.740052361036814,0.8645415090539644,-0.007165246824804468,1584,-26.574223178870067,-2468.0045052842784,1e-06
87,0.11667075443043684,0.05175256448759077,0.7656214335117899,0.8807009180257852,-0.0026291163403247657,1728,-3.3051515790655377,-183.08470395731055,1e-06
88,0.08089337857842453,0.036401758233856676,0.6887020900623608,0.8703901792009395,-0.029592224834204622,1584,-46.45672138739043,-244.31252987647264,1e-06
89,0.039876356985879234,0.01751953270187104,0.4772232707051921,0.8138065825555068,0.009388023094858238,1584,12.219189239900015,-44.64922000893799,1e-06
90,0.05125095592040131,0.021462070825509726,0.7229211718196473,0.8582201076519559,0.0023918781836982815,1920,-36.64885906831173,-959.892872453512,1e-06
91,0.1266317909037764,0.03467053607583957,0.3296793188981856,0.638147184047884,-0.016321800553864754,1488,-65.36140421468983,-51.14805728935687,1e-06
92,0.03911988619626455,0.016738609307988858,0.13760187239137756,0.42178732705165517,-0.005448263210322087,1920,-48.163521946348,-205.5014355832672,1e-06
93,0.07492720016208022,0.03742850127552325,0.6864524261606502,0.8394459694191357,-0.017890245418702426,1296,-14.524171530591167,-1450.2103370208422,1e-06
94,0.05412154982711689,0.023114895102168832,-32.60815966279473,0.14808967105886298,0.018164968661343057,1680,529.2962043069983,-996.5522805270429,1e-06
95,0.003596071282765425,0.0026617251279731136,0.11736705084864396,0.5772516620878496,-0.0006857241881486213,1920,-34.00883035383311,-111.66229994436517,1e-06
96,0.06697580917551027,0.029764098299948936,0.7813894015560204,0.890151409202486,0.0031952782351535136,1296,-36.157793694134014,-494.5162123317368,1e-06
97,0.028390337937765766,0.01509835960196575,0.6359329309773953,0.8139360465650244,-0.0023594916938149946,1680,-27.973761762778736,-760.0143666066946,1e-06
98,0.06650120439638108,0.03180312518282638,0.32506040747646203,0.6589481206126541,0.009435827154084109,1920,-9.795580212505861,-326.86604988823814,1e-06
99,0.03572520287412025,0.019197040756661145,0.8487031328344014,0.9247941840722537,0.0053365524612262,1488,6.947989491979589,-834.2109991249438,1e-06
100,0.02220917380163994,0.01267086207700035,-1.2275016080281898,0.5610706598534847,0.004540511355598402,1632,111.14760368537505,-1330.5351409203615,1e-06
101,0.02672857095512362,0.012316821936595564,0.668182592737544,0.8197722402139997,-0.0017401221431403732,1920,-17.286919060475803,-1665.2020378957213,1e-06
102,0.01898833567692194,0.013044841273222118,-0.9199507886451483,0.7364774170573095,0.007482487752309276,1440,21.32865975978858,-3108.6942615227513,1e-06
103,0.07672056195450933,0.01569577359039632,0.5732441551181591,0.8874127195841915,-0.013868487220585734,1920,-55.94907855445922,99.99999999999999,1e-06
104,0.022028906776489075,0.014418411704744878,0.839142216873126,0.9162172527637458,0.0009153136709106288,1680,-10.925542738584758,-711.3538518157961,1e-06
105,0.019873988881045437,0.014743969456672116,0.15843598009372128,0.7099288738497181,0.006815285597249497,1296,25.642419137432526,-526.216853183793,1e-06
106,0.050702655030955404,0.017300447593801317,0.5584983340976548,0.7787254906231174,-0.0031746771162893,1920,-41.51022302233083,,1e-06
